name,values,label
GeographicAreaWellKnownText,"MULTIPOLYGON (((-74.00 40.71, -73.99 40.71, -73.99 40.72, -74.00 40.72, -74.00 40.71))), MULTIPOLYGON (((-73.96 40.65, -73.95 40.65, -73.95 40.66, -73.96 40.66, -73.96 40.65))), MULTIPOLYGON (((-73.90 40.85, -73.89 40.85, -73.89 40.86, -73.90 40.86, -73.90 40.85)))",multi-polygon
MultiPolygonBoundaryWellKnownText,"MULTIPOLYGON (((-73.85 40.75, -73.84 40.75, -73.84 40.76, -73.85 40.76, -73.85 40.75))), MULTIPOLYGON (((-73.98 40.76, -73.97 40.76, -73.97 40.77, -73.98 40.77, -73.98 40.76))), MULTIPOLYGON (((-74.15 40.60, -74.14 40.60, -74.14 40.61, -74.15 40.61, -74.15 40.60)))",multi-polygon
SpatialRepresentationAsWellKnownText,"MULTIPOLYGON (((-73.99 40.69, -73.98 40.69, -73.98 40.70, -73.99 40.70, -73.99 40.69))), MULTIPOLYGON (((-73.88 40.82, -73.87 40.82, -73.87 40.83, -73.88 40.83, -73.88 40.82))), MULTIPOLYGON (((-73.79 40.64, -73.78 40.64, -73.78 40.65, -73.79 40.65, -73.79 40.64)))",multi-polygon
GeographicBoundaryShape,"MULTIPOLYGON (((-74.00 40.71, -74.00 40.72, -73.99 40.72, -73.99 40.71, -74.00 40.71))), MULTIPOLYGON (((-73.95 40.68, -73.95 40.69, -73.94 40.69, -73.94 40.68, -73.95 40.68))), MULTIPOLYGON (((-73.85 40.75, -73.85 40.76, -73.84 40.76, -73.84 40.75, -73.85 40.75)))",multi-polygon
AreaPolygonCoordinates,"MULTIPOLYGON (((-73.98 40.76, -73.98 40.77, -73.97 40.77, -73.97 40.76, -73.98 40.76))), MULTIPOLYGON (((-73.96 40.65, -73.96 40.66, -73.95 40.66, -73.95 40.65, -73.96 40.65))), MULTIPOLYGON (((-73.82 40.74, -73.82 40.75, -73.81 40.75, -73.81 40.74, -73.82 40.74)))",multi-polygon
ParcelMultiPolygonGeometry,"MULTIPOLYGON (((-74.01 40.70, -74.01 40.71, -74.00 40.71, -74.00 40.70, -74.01 40.70)), ((-74.01 40.72, -74.01 40.73, -74.00 40.73, -74.00 40.72, -74.01 40.72))), MULTIPOLYGON (((-73.99 40.67, -73.99 40.68, -73.98 40.68, -73.98 40.67, -73.99 40.67))), MULTIPOLYGON (((-73.79 40.73, -73.79 40.74, -73.78 40.74, -73.78 40.73, -73.79 40.73)))",multi-polygon
geographic_area_boundary,"MULTIPOLYGON (((-73.98 40.75, -73.97 40.75, -73.97 40.74, -73.98 40.74, -73.98 40.75))), MULTIPOLYGON (((-73.95 40.68, -73.94 40.68, -73.94 40.67, -73.95 40.67, -73.95 40.68))), MULTIPOLYGON (((-73.88 40.76, -73.87 40.76, -73.87 40.75, -73.88 40.75, -73.88 40.76)))",multi-polygon
multipolygon_geometry_footprint,"MULTIPOLYGON (((-73.99 40.72, -73.98 40.72, -73.98 40.71, -73.99 40.71, -73.99 40.72))), MULTIPOLYGON (((-73.96 40.69, -73.95 40.69, -73.95 40.68, -73.96 40.68, -73.96 40.69))), MULTIPOLYGON (((-73.89 40.77, -73.88 40.77, -73.88 40.76, -73.89 40.76, -73.89 40.77)))",multi-polygon
spatial_location_shape,"MULTIPOLYGON (((-74.01 40.71, -74.00 40.71, -74.00 40.70, -74.01 40.70, -74.01 40.71))), MULTIPOLYGON (((-73.93 40.80, -73.92 40.80, -73.92 40.79, -73.93 40.79, -73.93 40.80))), MULTIPOLYGON (((-73.85 40.73, -73.84 40.73, -73.84 40.72, -73.85 40.72, -73.85 40.73)))",multi-polygon
locationBoundary,"MULTIPOLYGON (((-73.981 40.751, -73.979 40.751, -73.979 40.749, -73.981 40.749, -73.981 40.751))), MULTIPOLYGON (((-73.955 40.675, -73.945 40.675, -73.945 40.665, -73.955 40.665, -73.955 40.675))), MULTIPOLYGON (((-73.881 40.741, -73.879 40.741, -73.879 40.739, -73.881 40.739, -73.881 40.741)), ((-73.901 40.851, -73.899 40.851, -73.899 40.849, -73.901 40.849, -73.901 40.851)))",multi-polygon
spatialFootprint,"MULTIPOLYGON (((-73.981 40.751, -73.979 40.751, -73.979 40.749, -73.981 40.749, -73.981 40.751))), MULTIPOLYGON (((-73.955 40.675, -73.945 40.675, -73.945 40.665, -73.955 40.665, -73.955 40.675))), MULTIPOLYGON (((-73.881 40.741, -73.879 40.741, -73.879 40.739, -73.881 40.739, -73.881 40.741)), ((-73.901 40.851, -73.899 40.851, -73.899 40.849, -73.901 40.849, -73.901 40.851)))",multi-polygon
areaGeometry,"MULTIPOLYGON (((-73.981 40.751, -73.979 40.751, -73.979 40.749, -73.981 40.749, -73.981 40.751))), MULTIPOLYGON (((-73.955 40.675, -73.945 40.675, -73.945 40.665, -73.955 40.665, -73.955 40.675))), MULTIPOLYGON (((-73.881 40.741, -73.879 40.741, -73.879 40.739, -73.881 40.739, -73.881 40.741)), ((-73.901 40.851, -73.899 40.851, -73.899 40.849, -73.901 40.849, -73.901 40.851)))",multi-polygon
GeographicBoundaryWellKnownText,"MULTIPOLYGON (((-73.9654 40.7829, -73.9654 40.7850, -73.9631 40.7850, -73.9631 40.7829, -73.9654 40.7829))), MULTIPOLYGON (((-73.9580 40.7967, -73.9580 40.7988, -73.9557 40.7988, -73.9557 40.7967, -73.9580 40.7967))), MULTIPOLYGON (((-73.9730 40.7643, -73.9730 40.7664, -73.9707 40.7664, -73.9707 40.7643, -73.9730 40.7643)))",multi-polygon
NewYorkCityAreaMultiPolygon,"MULTIPOLYGON (((-74.0135 40.7042, -74.0135 40.7063, -74.0112 40.7063, -74.0112 40.7042, -74.0135 40.7042))), MULTIPOLYGON (((-74.0099 40.7110, -74.0099 40.7131, -74.0076 40.7131, -74.0076 40.7110, -74.0099 40.7110))), MULTIPOLYGON (((-73.9984 40.7198, -73.9984 40.7219, -73.9961 40.7219, -73.9961 40.7198, -73.9984 40.7198)))",multi-polygon
SpatialAreaRepresentationText,"MULTIPOLYGON (((-73.9934 40.6931, -73.9934 40.6952, -73.9911 40.6952, -73.9911 40.6931, -73.9934 40.6931))), MULTIPOLYGON (((-73.9636 40.6755, -73.9636 40.6776, -73.9613 40.6776, -73.9613 40.6755, -73.9636 40.6755))), MULTIPOLYGON (((-73.9500 40.6860, -73.9500 40.6881, -73.9477 40.6881, -73.9477 40.6860, -73.9500 40.6860)))",multi-polygon
geographic_area_boundary,"MULTIPOLYGON (((-73.975 40.765, -73.974 40.765, -73.974 40.764, -73.975 40.764, -73.975 40.765))), MULTIPOLYGON (((-73.965 40.665, -73.964 40.665, -73.964 40.664, -73.965 40.664, -73.965 40.665))), MULTIPOLYGON (((-73.845 40.745, -73.844 40.745, -73.844 40.744, -73.845 40.744, -73.845 40.745)))",multi-polygon
location_footprint_polygon,"MULTIPOLYGON (((-73.985 40.755, -73.984 40.755, -73.984 40.754, -73.985 40.754, -73.985 40.755))), MULTIPOLYGON (((-73.955 40.675, -73.954 40.675, -73.954 40.674, -73.955 40.674, -73.955 40.675))), MULTIPOLYGON (((-73.928 40.828, -73.927 40.828, -73.927 40.827, -73.928 40.827, -73.928 40.828)))",multi-polygon
spatial_region_geometry,"MULTIPOLYGON (((-74.155 40.605, -74.154 40.605, -74.154 40.604, -74.155 40.604, -74.155 40.605))), MULTIPOLYGON (((-74.00 40.72, -73.99 40.72, -73.99 40.71, -74.00 40.71, -74.00 40.72))), MULTIPOLYGON (((-73.80 40.77, -73.79 40.77, -73.79 40.76, -73.80 40.76, -73.80 40.77)))",multi-polygon
nycAreaGeometry,"MULTIPOLYGON (((-74.00 40.73, -74.00 40.74, -73.99 40.74, -73.99 40.73, -74.00 40.73))), MULTIPOLYGON (((-73.95 40.65, -73.95 40.66, -73.94 40.66, -73.94 40.65, -73.95 40.65))), MULTIPOLYGON (((-73.88 40.75, -73.88 40.76, -73.87 40.76, -73.87 40.75, -73.88 40.75)))",multi-polygon
boroughShape,"MULTIPOLYGON (((-73.91 40.85, -73.91 40.86, -73.90 40.86, -73.90 40.85, -73.91 40.85))), MULTIPOLYGON (((-74.15 40.60, -74.15 40.61, -74.14 40.61, -74.14 40.60, -74.15 40.60))), MULTIPOLYGON (((-73.97 40.78, -73.97 40.79, -73.96 40.79, -73.96 40.78, -73.97 40.78)))",multi-polygon
mapBoundaryMultiPolygon,"MULTIPOLYGON (((-74.01 40.70, -74.01 40.72, -73.99 40.72, -73.99 40.70, -74.01 40.70))), MULTIPOLYGON (((-73.96 40.71, -73.96 40.72, -73.94 40.72, -73.94 40.71, -73.96 40.71))), MULTIPOLYGON (((-73.93 40.77, -73.93 40.78, -73.91 40.78, -73.91 40.77, -73.93 40.77)))",multi-polygon
mpoly_geom,"MULTIPOLYGON (((-73.985 40.758, -73.985 40.759, -73.984 40.759, -73.984 40.758, -73.985 40.758))), MULTIPOLYGON (((-73.994 40.693, -73.994 40.694, -73.993 40.694, -73.993 40.693, -73.994 40.693))), MULTIPOLYGON (((-73.873 40.774, -73.873 40.775, -73.872 40.775, -73.872 40.774, -73.873 40.774)))",multi-polygon
nyc_mpoly,"MULTIPOLYGON (((-73.900 40.850, -73.900 40.851, -73.899 40.851, -73.899 40.850, -73.900 40.850))), MULTIPOLYGON (((-74.150 40.600, -74.150 40.601, -74.149 40.601, -74.149 40.600, -74.150 40.600))), MULTIPOLYGON (((-74.00 40.71, -74.00 40.72, -73.99 40.72, -73.99 40.71, -74.00 40.71)), ((-74.005 40.715, -74.005 40.716, -74.004 40.716, -74.004 40.715, -74.005 40.715)))",multi-polygon
geom_mp,"MULTIPOLYGON (((-73.97 40.77, -73.97 40.79, -73.95 40.79, -73.95 40.77, -73.97 40.77), (-73.965 40.775, -73.955 40.775, -73.955 40.785, -73.965 40.785, -73.965 40.775))), MULTIPOLYGON (((-74.003 40.731, -74.003 40.732, -74.002 40.732, -74.002 40.731, -74.003 40.731))), MULTIPOLYGON (((-73.78 40.64, -73.78 40.65, -73.77 40.65, -73.77 40.64, -73.78 40.64)))",multi-polygon
geom_mpoly,"MULTIPOLYGON (((-73.985 40.758, -73.984 40.758, -73.984 40.757, -73.985 40.757, -73.985 40.758))), MULTIPOLYGON (((-74.011 40.708, -74.010 40.708, -74.010 40.707, -74.011 40.707, -74.011 40.708))), MULTIPOLYGON (((-73.966 40.783, -73.965 40.783, -73.965 40.782, -73.966 40.782, -73.966 40.783)))",multi-polygon
wkt_mpol,"MULTIPOLYGON (((-73.991 40.704, -73.990 40.704, -73.990 40.703, -73.991 40.703, -73.991 40.704))), MULTIPOLYGON (((-73.948 40.745, -73.947 40.745, -73.947 40.744, -73.948 40.744, -73.948 40.745))), MULTIPOLYGON (((-73.927 40.829, -73.926 40.829, -73.926 40.828, -73.927 40.828, -73.927 40.829)))",multi-polygon
mp_shape,"MULTIPOLYGON (((-74.078 40.645, -74.077 40.645, -74.077 40.644, -74.078 40.644, -74.078 40.645))), MULTIPOLYGON (((-74.003 40.731, -74.002 40.731, -74.002 40.730, -74.003 40.730, -74.003 40.731))), MULTIPOLYGON (((-73.945 40.811, -73.944 40.811, -73.944 40.810, -73.945 40.810, -73.945 40.811)))",multi-polygon
x_coordinate,"987654, 1012345, 999999",x_coord
easting,"915000, 1065000, 1000000",x_coord
state_plane_x,"945821, 1033456, 978123",x_coord
x_coordinate,"987500, 1015000, 992000",x_coord
state_plane_x,"930123, 1054321, 999888",x_coord
easting_value,"1005005, 965432, 1023456",x_coord
x_coordinate,"998765, 1011223, 945678, 1054321",x_coord
easting,"1001001, 987654, 1023456, 965432",x_coord
state_plane_x,"915234, 1065432, 999999, 1030507",x_coord
xCoordinate,"945821, 1015678, 988345",x_coord
statePlaneX,"1054321, 915987, 998765",x_coord
eastingCoordinate,"934567, 1023456, 1005001",x_coord
x_coordinate,"987123, 1015678, 934567, 1054321, 999888",x_coord
state_plane_x,"950111, 1025222, 918333, 1061444, 975555",x_coord
easting_coord,"1001234, 921345, 1045678, 967890, 1039876",x_coord
x_crd,"987123, 1015432, 996789, 945001",x_coord
ny_spx,"925000, 1050000, 1002500, 960800",x_coord
coord_x,"918000, 1061000, 977777, 1033333",x_coord
X_Coord,"995123, 1024589, 934567",x_coord
X_Crd,"987654, 1054321, 919876",x_coord
X_SP,"1005678, 958732, 1061234",x_coord
X_Coord,"987123, 1005678, 934567, 1059876",x_coord
SP_X,"915001, 1065002, 999999, 950123",x_coord
XCrd,"1010101, 929292, 975310, 1024680",x_coord
x_crd,"987654, 1012345, 934567",x_coord
x_sp_coord,"1055432, 999888, 915000",x_coord
nysp_x,"1000000, 965432, 1043210",x_coord
x_crd,"988000, 1021000, 999000",x_coord
x_sp,"1001000, 975000, 1050000",x_coord
easting,"992500, 1015000, 940000",x_coord
X_Coord,"1001234, 987654, 1050000, 925000, 999999",x_coord
SP_X,"915500, 1065500, 975000, 1025000, 945000",x_coord
X_CRD,"1010101, 919191, 1060606, 949494, 1030303",x_coord
xCoord,"995432, 921876, 1054321",x_coord
statePlaneX,"1012345, 945678, 987987",x_coord
eastingValue,"915000, 1065000, 1000000",x_coord
easting_coordinate,"987654, 1012345, 999888",x_coord
state_plane_x_coord,"915000, 1065000, 950505",x_coord
horizontal_position,"1000001, 934567, 1043210",x_coord
xCoordinate,"987654, 1025000, 945000",x_coord
statePlaneX,"1012345, 999888, 934567",x_coord
eastingCoordinate,"1055000, 920000, 977777",x_coord
easting_coord,"985000, 1015000, 934500",x_coord
state_plane_x,"914000, 1065000, 978321",x_coord
horizontal_position,"1023456, 967890, 998877",x_coord
xCoordinate,"1011101, 987650, 914321",x_coord
easting,"999999, 1045678, 935001",x_coord
statePlaneX,"950123, 1020304, 1065432",x_coord
xCoordinate,"986421, 1012345, 998877",x_coord
statePlaneX,"934567, 1056789, 975310",x_coord
eastingCoordinate,"1000001, 955555, 1044444",x_coord
xcrd,"950123, 1025432, 988765, 1050987",x_coord
sp_x,"920001, 1060002, 975003, 1005004",x_coord
crd_x,"935555, 1045678, 965432, 1015000",x_coord
xCoordinate,"988000, 1034500, 915678",x_coord
statePlaneX,"1010101, 999999, 1065432",x_coord
eastingCoord,"943210, 1022000, 977889",x_coord
Y_Crd,"158392, 203485, 261947",y_coord
Y_SP,"128472, 198374, 250119",y_coord
NYC_SP_Y,"270183, 149302, 215888",y_coord
New_York_City_State_Plane_Y_Coordinate,"195432, 234567, 145890",y_coord
State_Plane_Northing_Value,"268010, 121500, 189753",y_coord
Vertical_Location_Coordinate,"175000, 215000, 255000",y_coord
yCoordinate,"195400, 268100, 142300",y_coord
statePlaneY,"215000, 178900, 250100",y_coord
northingValue,"133200, 201500, 270800",y_coord
New York State Plane Northing,"251432, 187654, 210987",y_coord
Vertical Position Coordinate,"135790, 246801, 199887",y_coord
State Plane Y Axis Value,"265432, 123456, 222333",y_coord
State Plane Y Coordinate,"150123, 210555, 265987",y_coord
Northing Coordinate Value,"125432, 198765, 250000",y_coord
Vertical Grid Position,"133678, 201456, 271122",y_coord
yCoordinate,"195432, 261890, 143210",y_coord
statePlaneY,"225050, 130100, 270500",y_coord
gridY,"178345, 205678, 249876",y_coord
yCoordinate,"198500, 241300, 155000, 201200, 134500",y_coord
statePlaneY,"121000, 271500, 189000, 225000, 162345",y_coord
northingValue,"268000, 143210, 175900, 233000, 205555",y_coord
y_crd,"215432, 178901, 260123, 123456, 271000",y_coord
y_sp,"135790, 246801, 198765, 150000, 200000",y_coord
ycrd_ny,"250001, 140002, 220003, 165432, 230123",y_coord
y_crd,"198754, 234567, 145001",y_coord
sp_y,"189012, 254321, 200100",y_coord
nysp_y,"270150, 125890, 222222",y_coord
y_coordinate,"195432, 221876, 268901",y_coord
northing_coordinate,"150500, 201000, 245300",y_coord
state_plane_y,"130250, 185670, 270110",y_coord
State Plane Y Coordinate,"195400, 221800, 268900, 145000, 178300",y_coord
Northing Coordinate Value,"125150, 201100, 249600, 188800, 270500",y_coord
Vertical Geospatial Position,"235000, 167200, 131000, 259550, 208750",y_coord
State Plane Northing,"145001, 265890, 198765",y_coord
Vertical Grid Position,"215432, 130987, 255123",y_coord
New York City Y Value,"188990, 201234, 245678",y_coord
northing_coord,"148201, 250115, 198753",y_coord
y_state_plane,"212345, 175689, 268010",y_coord
vertical_position,"130500, 245987, 189432",y_coord
vertical_coordinate_state_plane,"195432, 268111, 143890",y_coord
northing_grid_value,"205678, 178901, 254321",y_coord
location_northing_coordinate,"155500, 223300, 270150",y_coord
Northing Coordinate,"145000, 201000, 265500",y_coord
Vertical Grid Coordinate,"235100, 178200, 122300",y_coord
State Plane Y Value,"199900, 250500, 160400",y_coord
yCoord,"150234, 250678, 199876",y_coord
statePlaneY,"211333, 134567, 260123",y_coord
northing,"121000, 271500, 185432",y_coord
y_crd,"215432, 189001, 267543",y_coord
y_pos,"134567, 200102, 155555",y_coord
y_sp,"271009, 123456, 240987",y_coord
y_crd,"198754, 243119, 155021",y_coord
y_sp,"268000, 122500, 201450",y_coord
nysp_y,"189900, 250500, 140000",y_coord
y_coordinate,"195000, 225000, 150000, 260000",y_coord
state_plane_y,"188765, 243210, 135790, 271000",y_coord
vertical_coordinate,"210500, 175432, 239876, 145678",y_coord
geom_ln,"LINESTRING (101000 202000, 101100 202100), LINESTRING (303000 404000, 303100 404100, 303200 404200), LINESTRING (505000 606000, 505100 606100)",line
wkt_ls,"LINESTRING (771000 881000, 772000 882000), LINESTRING (991000 111000, 992000 112000), LINESTRING (221000 331000, 222000 332000, 223000 333000)",line
ln_str,"LINESTRING (450100 550100, 450200 550200), LINESTRING (650100 750100, 650200 750200), LINESTRING (850100 950100, 850200 950200, 850300 950300)",line
line_geometry_wkt,"LINESTRING (300 100, 100 300), LINESTRING (400 400, 200 200, 400 200), LINESTRING (150 50, 400 100, 100 200)",line
route_path,"LINESTRING (1000 2000, 1100 2100), LINESTRING (3000 4000, 3200 4200, 3400 4000), LINESTRING (5000 6000, 5500 6500, 5000 6500)",line
feature_linestring,"LINESTRING (10 10, 20 20, 10 40), LINESTRING (0 0, 10 10, 20 0, 30 10), LINESTRING (1 1, 2 2, 1 2)",line
line_geometry,"LINESTRING (450100 250100, 450150 250150), LINESTRING (450200 250200, 450250 250250, 450300 250300), LINESTRING (450400 250400, 450500 250500)",line
path_wkt,"LINESTRING (789000 123000, 789100 123100), LINESTRING (789200 123200, 789300 123300), LINESTRING (789400 123400, 789500 123500, 789600 123600)",line
route_line,"LINESTRING (112233 445566, 112244 445577), LINESTRING (112255 445588, 112266 445599), LINESTRING (223344 556677, 223355 556688)",line
Linear_Feature_Geometry,"LINESTRING (301000 401000, 301100 401100), LINESTRING (301200 401200, 301300 401300, 301400 401400), LINESTRING (301500 401500, 301600 401600)",line
Route_Path_Definition,"LINESTRING (550000 650000, 550100 650000), LINESTRING (550200 650200, 550300 650300), LINESTRING (550400 650400, 550500 650500, 550600 650600)",line
Spatial_Line_Representation,"LINESTRING (998100 201500, 998200 201600), LINESTRING (998300 201700, 998400 201800), LINESTRING (998500 201900, 998600 202000)",line
geom,"LINESTRING (100100 200100, 100150 200200), LINESTRING (100200 200300, 100250 200400, 100300 200500), LINESTRING (100400 200600, 100450 200700), LINESTRING (100500 200800, 100550 200900), LINESTRING (100600 201000, 100650 201100)",line
line_wkt,"LINESTRING (100100 200100, 100150 200200), LINESTRING (100200 200300, 100250 200400, 100300 200500), LINESTRING (100400 200600, 100450 200700), LINESTRING (100500 200800, 100550 200900), LINESTRING (100600 201000, 100650 201100)",line
ln_shp,"LINESTRING (100100 200100, 100150 200200), LINESTRING (100200 200300, 100250 200400, 100300 200500), LINESTRING (100400 200600, 100450 200700), LINESTRING (100500 200800, 100550 200900), LINESTRING (100600 201000, 100650 201100)",line
geom_ln,"LINESTRING (100100 200200, 100150 200250), LINESTRING (100200 200300, 100250 200350, 100300 200400), LINESTRING (100400 200500, 100450 200550), LINESTRING (100500 200600, 100550 200650), LINESTRING (100600 200700, 100650 200750)",line
ln_wkt,"LINESTRING (550000 660000, 550100 660100), LINESTRING (551000 661000, 551100 661100), LINESTRING (552000 662000, 552100 662100, 552200 662200), LINESTRING (553000 663000, 553100 663100), LINESTRING (554000 664000, 554100 664100)",line
linestr_geom,"LINESTRING (888000 999000, 888100 999100), LINESTRING (888200 999200, 888300 999300), LINESTRING (888400 999400, 888500 999500), LINESTRING (888600 999600, 888700 999700, 888800 999800), LINESTRING (889000 999000, 889100 999100)",line
geom_ln,"LINESTRING (102030 405060, 102130 405160), LINESTRING (556677 889900, 556777 889910), LINESTRING (121212 343434, 121312 343534, 121412 343634)",line
ln_wkt,"LINESTRING (998100 201500, 998200 201600), LINESTRING (4500 6700, 4550 6770), LINESTRING (3210 4321, 3310 4421, 3410 4521)",line
geo_line,"LINESTRING (500100 600200, 500150 600250), LINESTRING (78901 23456, 78911 23466), LINESTRING (11111 22222, 33333 44444)",line
geom_ln,"LINESTRING (102100 203500, 102150 203550), LINESTRING (102200 203600, 102250 203650, 102300 203700), LINESTRING (102400 203800, 102450 203850)",line
ln_wkt,"LINESTRING (102100 203500, 102150 203550), LINESTRING (102200 203600, 102250 203650, 102300 203700), LINESTRING (102400 203800, 102450 203850)",line
spat_ln,"LINESTRING (102100 203500, 102150 203550), LINESTRING (102200 203600, 102250 203650, 102300 203700), LINESTRING (102400 203800, 102450 203850)",line
geom_ln,"LINESTRING (30 10, 10 30, 40 40), LINESTRING (50 20, 20 40, 50 50), LINESTRING (60 30, 30 50, 60 60), LINESTRING (70 40, 40 60, 70 70), LINESTRING (80 50, 50 70, 80 80)",line
sp_geom,"LINESTRING (1010 2020, 1030 2040), LINESTRING (1110 2120, 1130 2140), LINESTRING (1210 2220, 1230 2240, 1250 2260), LINESTRING (1310 2320, 1330 2340), LINESTRING (1410 2420, 1430 2440)",line
wkt_line,"LINESTRING (5500 6500, 5510 6510), LINESTRING (5600 6600, 5610 6610), LINESTRING (5700 6700, 5710 6710), LINESTRING (5800 6800, 5810 6810, 5820 6820), LINESTRING (5900 6900, 5910 6910)",line
LinearFeatureGeometry,"LINESTRING (3010 1020, 3020 1030), LINESTRING (4500 5500, 4510 5510, 4520 5520), LINESTRING (100000 200000, 100010 200010), LINESTRING (-73.99 40.75, -73.98 40.76), LINESTRING (12.34 56.78, 12.35 56.79)",line
RoutePathDefinition,"LINESTRING (0 0, 10 10), LINESTRING (500 600, 510 610, 520 620, 530 630), LINESTRING (98765 43210, 98775 43220), LINESTRING (110.5 -32.1, 110.6 -32.0), LINESTRING (345678 987654, 345688 987664)",line
GeospatialLineSegment,"LINESTRING (1 1, 2 2, 3 3), LINESTRING (25000 75000, 25010 75010), LINESTRING (40.1 20.2, 40.3 20.4), LINESTRING (-90.1 45.2, -90.2 45.3, -90.3 45.4), LINESTRING (8888 9999, 8898 9989)",line
geom_ln,"LINESTRING (101000 201000, 102000 202000), LINESTRING (103000 203000, 104000 204000, 105000 205000), LINESTRING (106000 206000, 107000 207000)",line
wkt_lin,"LINESTRING (301000 401000, 302000 402000), LINESTRING (303000 403000, 304000 404000), LINESTRING (305000 405000, 306000 406000)",line
shp_line,"LINESTRING (501000 601000, 502000 602000), LINESTRING (503000 603000, 504000 604000), LINESTRING (505000 605000, 506000 606000, 507000 607000)",line
geom,"LINESTRING (998100 201500, 998200 201600), LINESTRING (998300 201700, 998400 201800), LINESTRING (998500 201900, 998600 202000)",line
ln_geom,"LINESTRING (112200 334400, 112250 334450), LINESTRING (112300 334500, 112350 334550, 112400 334600), LINESTRING (112500 334700, 112550 334750)",line
lnstr,"LINESTRING (556600 778800, 556610 778810), LINESTRING (556620 778820, 556630 778830), LINESTRING (556640 778840, 556650 778850)",line
geom_ln,"LINESTRING (1000 2000, 1050 2050), LINESTRING (3000 4000, 3100 4100, 3200 4000), LINESTRING (5500 6500, 5600 6400)",line
wkt_lnstr,"LINESTRING (1000 2000, 1050 2050), LINESTRING (3000 4000, 3100 4100, 3200 4000), LINESTRING (5500 6500, 5600 6400)",line
spat_ln,"LINESTRING (1000 2000, 1050 2050), LINESTRING (3000 4000, 3100 4100, 3200 4000), LINESTRING (5500 6500, 5600 6400)",line
geom_ln,"LINESTRING (998100 201500, 998200 201600), LINESTRING (350000 450000, 350100 450100, 350200 450050), LINESTRING (100100 200200, 100150 200250)",line
wkt_ln,"LINESTRING (550000 650000, 550000 650100), LINESTRING (780100 890100, 780200 890100), LINESTRING (420000 530000, 420100 530100)",line
ln_str,"LINESTRING (111000 222000, 111100 222100), LINESTRING (333000 444000, 333100 444000), LINESTRING (555000 666000, 555100 666100, 555200 666200)",line
geom_ln,"LINESTRING (101000 202000, 101100 202100), LINESTRING (102000 203000, 102100 203100, 102200 203200), LINESTRING (103000 204000, 103100 204100)",line
ln_wkt,"LINESTRING (330000 440000, 330100 440100), LINESTRING (331000 441000, 331100 441100), LINESTRING (332000 442000, 332100 442100)",line
geo_lnstr,"LINESTRING (789000 123000, 789100 123100), LINESTRING (789200 123200, 789300 123300), LINESTRING (789400 123400, 789500 123500, 789600 123600)",line
LinearFeatureGeometry,"LINESTRING (45100 78200, 45150 78250), LINESTRING (45300 78400, 45350 78450, 45400 78500), LINESTRING (45600 78700, 45650 78750), LINESTRING (45800 78900, 45850 78950), LINESTRING (46000 79100, 46050 79150)",line
RoutePathWellKnownText,"LINESTRING (112233 445566, 112244 445577), LINESTRING (123456 654321, 123467 654332), LINESTRING (130000 460000, 131000 461000, 132000 460000), LINESTRING (145000 475000, 145100 475200), LINESTRING (150000 480000, 150500 480500)",line
SpatialLineString,"LINESTRING (888888 999999, 888889 999998), LINESTRING (870000 980000, 871000 981000), LINESTRING (865432 975432, 865442 975442), LINESTRING (850010 960020, 850030 960040, 850050 960060), LINESTRING (840100 950200, 840300 950400)",line
GeographicLineString,"LINESTRING (102000 304000, 102100 304100), LINESTRING (102200 304200, 102300 304300, 102400 304200), LINESTRING (102500 304500, 102600 304600), LINESTRING (102700 304700, 102800 304800), LINESTRING (102900 304900, 103000 305000)",line
SpatialLineGeometry,"LINESTRING (450100 880200, 450200 880300), LINESTRING (450300 880400, 450400 880500), LINESTRING (450500 880600, 450600 880700, 450700 880600), LINESTRING (450800 880900, 450900 881000), LINESTRING (451000 881100, 451100 881200)",line
RoutePathDefinition,"LINESTRING (77200 55100, 77250 55150), LINESTRING (77300 55200, 77350 55250), LINESTRING (77400 55300, 77450 55350), LINESTRING (77500 55400, 77550 55450, 77600 55400), LINESTRING (77650 55500, 77700 55550)",line
line_path_geom,"LINESTRING (30 10, 10 30, 40 40), LINESTRING (1000 2000, 1050 2050), LINESTRING (55.1 66.2, 55.3 66.4)",line
route_wkt,"LINESTRING (998100 201500, 998200 201600, 998300 201700), LINESTRING (0 0, 10 10), LINESTRING (-122.4 37.8, -122.3 37.7)",line
track_linestring,"LINESTRING (500000 500000, 500001 500001), LINESTRING (45.0 45.0, 45.1 45.0, 45.2 45.1), LINESTRING (345678 987654, 345688 987664)",line
line_path,"LINESTRING (100100 200100, 100200 200200), LINESTRING (100300 200300, 100400 200400, 100500 200500), LINESTRING (100600 200600, 100700 200600), LINESTRING (100800 200800, 100900 200900), LINESTRING (101000 201000, 101100 201100)",line
route_geometry,"LINESTRING (350100 450100, 350200 450200), LINESTRING (350300 450300, 350400 450400), LINESTRING (350500 450500, 350600 450500, 350700 450600), LINESTRING (350800 450800, 350900 450900), LINESTRING (351000 451000, 351100 451000)",line
trajectory_line,"LINESTRING (880100 990100, 880200 990200), LINESTRING (880300 990300, 880400 990400, 880450 990450), LINESTRING (880500 990500, 880600 990600), LINESTRING (880700 990700, 880800 990800), LINESTRING (880900 990900, 881000 991000, 881100 991100)",line
CTY,"BROOKLYN, MANHATTAN, HOBOKEN",city
MUNI,"QUEENS, JERSEY CITY, YONKERS",city
