name,values,label
GeographicBoundaryMultiPolygon,"MULTIPOLYGON (((2.25 48.82, 2.45 48.82, 2.45 48.92, 2.25 48.92, 2.25 48.82))), MULTIPOLYGON (((139.60 35.50, 139.80 35.50, 139.80 35.70, 139.60 35.70, 139.60 35.50))), MULTIPOLYGON (((151.10 -33.95, 151.30 -33.95, 151.30 -33.75, 151.10 -33.75, 151.10 -33.95)))",multi-polygon
SpatialRegionWellKnownText,"MULTIPOLYGON (((-0.25 51.40, 0.05 51.40, 0.05 51.60, -0.25 51.60, -0.25 51.40))), MULTIPOLYGON (((31.18 29.98, 31.28 29.98, 31.28 30.08, 31.18 30.08, 31.18 29.98))), MULTIPOLYGON (((-43.30 -23.00, -43.10 -23.00, -43.10 -22.80, -43.30 -22.80, -43.30 -23.00)))",multi-polygon
MultiPolygonAreaGeometry,"MULTIPOLYGON (((77.10 28.50, 77.30 28.50, 77.30 28.70, 77.10 28.70, 77.10 28.50))), MULTIPOLYGON (((-79.50 43.58, -79.20 43.58, -79.20 43.78, -79.50 43.78, -79.50 43.58))), MULTIPOLYGON (((13.3 52.4, 13.5 52.4, 13.5 52.6, 13.3 52.6, 13.3 52.4)))",multi-polygon
mp_geom,"MULTIPOLYGON (((-155.8 19.5, -155.7 19.4, -155.6 19.6, -155.8 19.5)), ((-156.0 20.0, -155.9 19.9, -155.8 20.1, -156.0 20.0))), MULTIPOLYGON (((-0.12 51.50, -0.11 51.50, -0.11 51.51, -0.12 51.51, -0.12 51.50))), MULTIPOLYGON (((37.61 55.75, 37.62 55.75, 37.62 55.76, 37.61 55.76, 37.61 55.75)))",multi-polygon
wkt_mpoly,"MULTIPOLYGON (((-70.66 -33.45, -70.65 -33.45, -70.65 -33.44, -70.66 -33.44, -70.66 -33.45))), MULTIPOLYGON (((10.75 59.91, 10.76 59.91, 10.76 59.92, 10.75 59.92, 10.75 59.91)), ((10.55 59.71, 10.56 59.71, 10.56 59.72, 10.55 59.72, 10.55 59.71))), MULTIPOLYGON (((116.40 39.90, 116.41 39.90, 116.41 39.91, 116.40 39.91, 116.40 39.90)))",multi-polygon
geo_shape_mp,"MULTIPOLYGON (((-3.70 40.41, -3.69 40.41, -3.69 40.42, -3.70 40.42, -3.70 40.41)), ((-3.90 40.21, -3.89 40.21, -3.89 40.22, -3.90 40.22, -3.90 40.21))), MULTIPOLYGON (((100.52 13.75, 100.53 13.75, 100.53 13.76, 100.52 13.76, 100.52 13.75))), MULTIPOLYGON (((-58.38 -34.60, -58.37 -34.60, -58.37 -34.61, -58.38 -34.61, -58.38 -34.60)))",multi-polygon
mpoly_gm,"MULTIPOLYGON (((2.34 48.85, 2.36 48.85, 2.36 48.87, 2.34 48.87, 2.34 48.85))), MULTIPOLYGON (((139.68 35.67, 139.70 35.67, 139.70 35.69, 139.68 35.69, 139.68 35.67))), MULTIPOLYGON (((151.20 -33.87, 151.22 -33.87, 151.22 -33.85, 151.20 -33.85, 151.20 -33.87)))",multi-polygon
geo_mp,"MULTIPOLYGON (((31.22 30.03, 31.24 30.03, 31.24 30.05, 31.22 30.05, 31.22 30.03))), MULTIPOLYGON (((-43.18 -22.91, -43.16 -22.91, -43.16 -22.89, -43.18 -22.89, -43.18 -22.91))), MULTIPOLYGON (((37.60 55.74, 37.62 55.74, 37.62 55.76, 37.60 55.76, 37.60 55.74)))",multi-polygon
wkt_mpoly,"MULTIPOLYGON (((13.39 52.51, 13.41 52.51, 13.41 52.53, 13.39 52.53, 13.39 52.51))), MULTIPOLYGON (((12.48 41.89, 12.50 41.89, 12.50 41.91, 12.48 41.91, 12.48 41.89))), MULTIPOLYGON (((116.39 39.89, 116.41 39.89, 116.41 39.91, 116.39 39.91, 116.39 39.89)))",multi-polygon
mpoly_geom,"MULTIPOLYGON (((2.29 48.85, 2.30 48.85, 2.30 48.86, 2.29 48.86, 2.29 48.85))), MULTIPOLYGON (((139.75 35.68, 139.76 35.68, 139.76 35.69, 139.75 35.69, 139.75 35.68))), MULTIPOLYGON (((-43.21 -22.95, -43.20 -22.95, -43.20 -22.94, -43.21 -22.94, -43.21 -22.95)))",multi-polygon
geo_mp,"MULTIPOLYGON (((31.13 29.97, 31.14 29.97, 31.14 29.98, 31.13 29.98, 31.13 29.97))), MULTIPOLYGON (((-79.38 43.64, -79.37 43.64, -79.37 43.65, -79.38 43.65, -79.38 43.64))), MULTIPOLYGON (((77.22 28.61, 77.23 28.61, 77.23 28.62, 77.22 28.62, 77.22 28.61)))",multi-polygon
mpol_wkt,"MULTIPOLYGON (((12.49 41.89, 12.50 41.89, 12.50 41.90, 12.49 41.90, 12.49 41.89))), MULTIPOLYGON (((-72.54 -13.16, -72.53 -13.16, -72.53 -13.15, -72.54 -13.15, -72.54 -13.16))), MULTIPOLYGON (((116.39 39.91, 116.40 39.91, 116.40 39.92, 116.39 39.92, 116.39 39.91)))",multi-polygon
multi_polygon_geom,"MULTIPOLYGON (((2.2 48.8, 2.5 48.8, 2.5 49.0, 2.2 49.0, 2.2 48.8))), MULTIPOLYGON (((139.6 35.6, 139.8 35.6, 139.8 35.8, 139.6 35.8, 139.6 35.6))), MULTIPOLYGON (((-46.7 -23.6, -46.5 -23.6, -46.5 -23.4, -46.7 -23.4, -46.7 -23.6)))",multi-polygon
area_boundary_wkt,"MULTIPOLYGON (((151.1 -33.9, 151.3 -33.9, 151.3 -33.7, 151.1 -33.7, 151.1 -33.9))), MULTIPOLYGON (((31.2 30.0, 31.3 30.0, 31.3 30.1, 31.2 30.1, 31.2 30.0))), MULTIPOLYGON (((-79.5 43.6, -79.3 43.6, -79.3 43.7, -79.5 43.7, -79.5 43.6)))",multi-polygon
geographic_footprint,"MULTIPOLYGON (((77.0 28.6, 77.2 28.6, 77.2 28.8, 77.0 28.8, 77.0 28.6))), MULTIPOLYGON (((18.3 -34.0, 18.5 -34.0, 18.5 -33.8, 18.3 -33.8, 18.3 -34.0))), MULTIPOLYGON (((-99.2 19.4, -99.0 19.4, -99.0 19.5, -99.2 19.5, -99.2 19.4)))",multi-polygon
mp_geom,"MULTIPOLYGON (((12.49 41.89, 12.50 41.89, 12.50 41.90, 12.49 41.90, 12.49 41.89))), MULTIPOLYGON (((151.21 -33.85, 151.22 -33.85, 151.22 -33.84, 151.21 -33.84, 151.21 -33.85))), MULTIPOLYGON (((-0.17 51.50, -0.15 51.50, -0.15 51.51, -0.17 51.51, -0.17 51.50))), MULTIPOLYGON (((139.70 35.68, 139.71 35.68, 139.71 35.69, 139.70 35.69, 139.70 35.68)))",multi-polygon
geo_mpoly,"MULTIPOLYGON (((31.23 30.04, 31.24 30.04, 31.24 30.05, 31.23 30.05, 31.23 30.04))), MULTIPOLYGON (((-43.16 -22.95, -43.15 -22.95, -43.15 -22.94, -43.16 -22.94, -43.16 -22.95))), MULTIPOLYGON (((-99.14 19.43, -99.13 19.43, -99.13 19.44, -99.14 19.44, -99.14 19.43))), MULTIPOLYGON (((13.37 52.51, 13.38 52.51, 13.38 52.52, 13.37 52.52, 13.37 52.51)))",multi-polygon
loc_shp_mp,"MULTIPOLYGON (((-79.39 43.64, -79.38 43.64, -79.38 43.65, -79.39 43.65, -79.39 43.64))), MULTIPOLYGON (((116.39 39.90, 116.40 39.90, 116.40 39.91, 116.39 39.91, 116.39 39.90))), MULTIPOLYGON (((2.29 48.85, 2.30 48.85, 2.30 48.86, 2.29 48.86, 2.29 48.85))), MULTIPOLYGON (((23.73 37.97, 23.74 37.97, 23.74 37.98, 23.73 37.98, 23.73 37.97)))",multi-polygon
geographic_boundary,"MULTIPOLYGON (((2.30 48.80, 2.40 48.80, 2.40 48.90, 2.30 48.90, 2.30 48.80))), MULTIPOLYGON (((-43.25 -22.95, -43.15 -22.95, -43.15 -22.85, -43.25 -22.85, -43.25 -22.95))), MULTIPOLYGON (((139.65 35.65, 139.75 35.65, 139.75 35.75, 139.65 35.75, 139.65 35.65)))",multi-polygon
spatial_footprint,"MULTIPOLYGON (((31.20 30.00, 31.30 30.00, 31.30 30.10, 31.20 30.10, 31.20 30.00))), MULTIPOLYGON (((-79.42 43.60, -79.32 43.60, -79.32 43.70, -79.42 43.70, -79.42 43.60))), MULTIPOLYGON (((18.40 -33.95, 18.50 -33.95, 18.50 -33.85, 18.40 -33.85, 18.40 -33.95)))",multi-polygon
region_shape,"MULTIPOLYGON (((13.35 52.48, 13.45 52.48, 13.45 52.58, 13.35 52.58, 13.35 52.48))), MULTIPOLYGON (((-99.18 19.40, -99.08 19.40, -99.08 19.50, -99.18 19.50, -99.18 19.40))), MULTIPOLYGON (((12.45 41.85, 12.55 41.85, 12.55 41.95, 12.45 41.95, 12.45 41.85)))",multi-polygon
geographic_boundary,"MULTIPOLYGON (((2.2 48.8, 2.5 48.8, 2.5 49.0, 2.2 49.0, 2.2 48.8))), MULTIPOLYGON (((139.6 35.6, 139.8 35.6, 139.8 35.8, 139.6 35.8, 139.6 35.6))), MULTIPOLYGON (((-43.2 -23.0, -43.1 -23.0, -43.1 -22.8, -43.2 -22.8, -43.2 -23.0))), MULTIPOLYGON (((151.1 -33.9, 151.3 -33.9, 151.3 -33.7, 151.1 -33.7, 151.1 -33.9)))",multi-polygon
spatial_footprint,"MULTIPOLYGON (((-79.5 43.6, -79.3 43.6, -79.3 43.8, -79.5 43.8, -79.5 43.6))), MULTIPOLYGON (((31.2 30.0, 31.3 30.0, 31.3 30.1, 31.2 30.1, 31.2 30.0))), MULTIPOLYGON (((72.8 19.0, 73.0 19.0, 73.0 19.2, 72.8 19.2, 72.8 19.0))), MULTIPOLYGON (((18.3 -34.0, 18.5 -34.0, 18.5 -33.8, 18.3 -33.8, 18.3 -34.0)))",multi-polygon
region_multipolygon,"MULTIPOLYGON (((13.3 52.4, 13.5 52.4, 13.5 52.6, 13.3 52.6, 13.3 52.4))), MULTIPOLYGON (((-58.5 -34.7, -58.3 -34.7, -58.3 -34.5, -58.5 -34.5, -58.5 -34.7))), MULTIPOLYGON (((37.5 55.7, 37.7 55.7, 37.7 55.8, 37.5 55.8, 37.5 55.7))), MULTIPOLYGON (((12.4 41.8, 12.6 41.8, 12.6 42.0, 12.4 42.0, 12.4 41.8)))",multi-polygon
geographic_area_well_known_text,"MULTIPOLYGON (((139.70 35.65, 139.80 35.65, 139.80 35.75, 139.70 35.75, 139.70 35.65))), MULTIPOLYGON (((151.15 -33.90, 151.25 -33.90, 151.25 -33.80, 151.15 -33.80, 151.15 -33.90))), MULTIPOLYGON (((-43.20 -22.95, -43.10 -22.95, -43.10 -22.85, -43.20 -22.85, -43.20 -22.95))), MULTIPOLYGON (((31.20 30.00, 31.30 30.00, 31.30 30.10, 31.20 30.10, 31.20 30.00)))",multi-polygon
spatial_boundary_representation,"MULTIPOLYGON (((-79.45 43.60, -79.35 43.60, -79.35 43.70, -79.45 43.70, -79.45 43.60))), MULTIPOLYGON (((13.35 52.48, 13.45 52.48, 13.45 52.58, 13.35 52.58, 13.35 52.48))), MULTIPOLYGON (((18.40 -33.95, 18.50 -33.95, 18.50 -33.85, 18.40 -33.85, 18.40 -33.95))), MULTIPOLYGON (((72.82 19.02, 72.92 19.02, 72.92 19.12, 72.82 19.12, 72.82 19.02)))",multi-polygon
multi_polygon_footprint_wkt,"MULTIPOLYGON (((12.45 41.87, 12.55 41.87, 12.55 41.97, 12.45 41.97, 12.45 41.87))), MULTIPOLYGON (((-99.20 19.35, -99.10 19.35, -99.10 19.45, -99.20 19.45, -99.20 19.35))), MULTIPOLYGON (((37.50 55.70, 37.70 55.70, 37.70 55.80, 37.50 55.80, 37.50 55.70))), MULTIPOLYGON (((-58.50 -34.65, -58.40 -34.65, -58.40 -34.55, -58.50 -34.55, -58.50 -34.65)))",multi-polygon
geographicBoundary,"MULTIPOLYGON (((2.30 48.80, 2.40 48.80, 2.40 48.90, 2.30 48.90, 2.30 48.80))), MULTIPOLYGON (((139.65 35.65, 139.75 35.65, 139.75 35.75, 139.65 35.75, 139.65 35.65))), MULTIPOLYGON (((151.15 -33.90, 151.25 -33.90, 151.25 -33.80, 151.15 -33.80, 151.15 -33.90))), MULTIPOLYGON (((31.20 30.00, 31.30 30.00, 31.30 30.10, 31.20 30.10, 31.20 30.00))), MULTIPOLYGON (((-43.20 -22.95, -43.10 -22.95, -43.10 -22.85, -43.20 -22.85, -43.20 -22.95)))",multi-polygon
areaShape,"MULTIPOLYGON (((13.35 52.50, 13.45 52.50, 13.45 52.55, 13.35 52.55, 13.35 52.50))), MULTIPOLYGON (((37.55 55.70, 37.65 55.70, 37.65 55.80, 37.55 55.80, 37.55 55.70))), MULTIPOLYGON (((-99.18 19.40, -99.08 19.40, -99.08 19.50, -99.18 19.50, -99.18 19.40))), MULTIPOLYGON (((77.15 28.55, 77.25 28.55, 77.25 28.65, 77.15 28.65, 77.15 28.55))), MULTIPOLYGON (((12.45 41.85, 12.55 41.85, 12.55 41.95, 12.45 41.95, 12.45 41.85)))",multi-polygon
locationPolygon,"MULTIPOLYGON (((116.35 39.85, 116.45 39.85, 116.45 39.95, 116.35 39.95, 116.35 39.85))), MULTIPOLYGON (((-3.75 40.38, -3.65 40.38, -3.65 40.48, -3.75 40.48, -3.75 40.38))), MULTIPOLYGON (((-79.42 43.60, -79.32 43.60, -79.32 43.70, -79.42 43.70, -79.42 43.60))), MULTIPOLYGON (((-58.42 -34.65, -58.32 -34.65, -58.32 -34.55, -58.42 -34.55, -58.42 -34.65))), MULTIPOLYGON (((28.15 -25.78, 28.25 -25.78, 28.25 -25.68, 28.15 -25.68, 28.15 -25.78)))",multi-polygon
mpoly_geom,"MULTIPOLYGON (((2.35 48.85, 2.36 48.85, 2.36 48.86, 2.35 48.86, 2.35 48.85))), MULTIPOLYGON (((139.75 35.65, 139.76 35.65, 139.76 35.66, 139.75 35.66, 139.75 35.65))), MULTIPOLYGON (((151.20 -33.86, 151.21 -33.86, 151.21 -33.85, 151.20 -33.85, 151.20 -33.86)))",multi-polygon
geo_mpoly,"MULTIPOLYGON (((-43.18 -22.91, -43.17 -22.91, -43.17 -22.90, -43.18 -22.90, -43.18 -22.91))), MULTIPOLYGON (((31.23 30.04, 31.24 30.04, 31.24 30.05, 31.23 30.05, 31.23 30.04))), MULTIPOLYGON (((-79.38 43.65, -79.37 43.65, -79.37 43.66, -79.38 43.66, -79.38 43.65)))",multi-polygon
geom_poly,"MULTIPOLYGON (((12.49 41.90, 12.50 41.90, 12.50 41.91, 12.49 41.91, 12.49 41.90))), MULTIPOLYGON (((77.21 28.63, 77.22 28.63, 77.22 28.64, 77.21 28.64, 77.21 28.63))), MULTIPOLYGON (((18.42 -33.92, 18.43 -33.92, 18.43 -33.91, 18.42 -33.91, 18.42 -33.92)))",multi-polygon
multiPolygonShape,"MULTIPOLYGON (((2.30 48.80, 2.40 48.80, 2.40 48.90, 2.30 48.90, 2.30 48.80))), MULTIPOLYGON (((139.65 35.62, 139.85 35.62, 139.85 35.72, 139.65 35.72, 139.65 35.62))), MULTIPOLYGON (((-43.25 -22.95, -43.15 -22.95, -43.15 -22.85, -43.25 -22.85, -43.25 -22.95)))",multi-polygon
geographicBoundary,"MULTIPOLYGON (((151.15 -33.92, 151.25 -33.92, 151.25 -33.82, 151.15 -33.82, 151.15 -33.92))), MULTIPOLYGON (((31.20 30.01, 31.30 30.01, 31.30 30.11, 31.20 30.11, 31.20 30.01))), MULTIPOLYGON (((-79.45 43.60, -79.35 43.60, -79.35 43.70, -79.45 43.70, -79.45 43.60)))",multi-polygon
areaCoordinates,"MULTIPOLYGON (((72.82 19.01, 72.92 19.01, 72.92 19.11, 72.82 19.11, 72.82 19.01))), MULTIPOLYGON (((18.40 -33.98, 18.50 -33.98, 18.50 -33.88, 18.40 -33.88, 18.40 -33.98))), MULTIPOLYGON (((13.35 52.48, 13.45 52.48, 13.45 52.58, 13.35 52.58, 13.35 52.48)))",multi-polygon
mpoly_geom_wkt,"MULTIPOLYGON (((12.4 41.8, 12.6 41.8, 12.6 42.0, 12.4 42.0, 12.4 41.8))), MULTIPOLYGON (((31.2 30.0, 31.3 30.0, 31.3 30.1, 31.2 30.1, 31.2 30.0))), MULTIPOLYGON (((18.4 -33.9, 18.5 -33.9, 18.5 -33.8, 18.4 -33.8, 18.4 -33.9)))",multi-polygon
geo_mp_wkt,"MULTIPOLYGON (((-79.4 43.6, -79.3 43.6, -79.3 43.7, -79.4 43.7, -79.4 43.6))), MULTIPOLYGON (((-58.4 -34.6, -58.3 -34.6, -58.3 -34.5, -58.4 -34.5, -58.4 -34.6))), MULTIPOLYGON (((77.2 28.6, 77.3 28.6, 77.3 28.7, 77.2 28.7, 77.2 28.6)))",multi-polygon
wkt_mpoly,"MULTIPOLYGON (((13.4 52.5, 13.5 52.5, 13.5 52.6, 13.4 52.6, 13.4 52.5))), MULTIPOLYGON (((-99.1 19.4, -99.0 19.4, -99.0 19.5, -99.1 19.5, -99.1 19.4))), MULTIPOLYGON (((174.7 -41.2, 174.8 -41.2, 174.8 -41.1, 174.7 -41.1, 174.7 -41.2)))",multi-polygon
mpoly_geom,"MULTIPOLYGON (((2.30 48.80, 2.40 48.80, 2.40 48.90, 2.30 48.90, 2.30 48.80))), MULTIPOLYGON (((139.65 35.65, 139.75 35.65, 139.75 35.75, 139.65 35.75, 139.65 35.65))), MULTIPOLYGON (((-43.20 -22.95, -43.10 -22.95, -43.10 -22.85, -43.20 -22.85, -43.20 -22.95)))",multi-polygon
geo_mp,"MULTIPOLYGON (((13.35 52.50, 13.45 52.50, 13.45 52.55, 13.35 52.55, 13.35 52.50))), MULTIPOLYGON (((77.15 28.60, 77.25 28.60, 77.25 28.65, 77.15 28.65, 77.15 28.60))), MULTIPOLYGON (((18.40 -33.95, 18.50 -33.95, 18.50 -33.90, 18.40 -33.90, 18.40 -33.95)))",multi-polygon
wkt_mp,"MULTIPOLYGON (((12.45 41.88, 12.55 41.88, 12.55 41.92, 12.45 41.92, 12.45 41.88))), MULTIPOLYGON (((31.20 30.00, 31.30 30.00, 31.30 30.08, 31.20 30.08, 31.20 30.00))), MULTIPOLYGON (((-58.40 -34.65, -58.30 -34.65, -58.30 -34.55, -58.40 -34.55, -58.40 -34.65)))",multi-polygon
mpoly_geom,"MULTIPOLYGON (((2.30 48.80, 2.40 48.80, 2.40 48.90, 2.30 48.90, 2.30 48.80))), MULTIPOLYGON (((139.60 35.60, 139.80 35.60, 139.80 35.70, 139.60 35.70, 139.60 35.60))), MULTIPOLYGON (((-43.20 -23.00, -43.10 -23.00, -43.10 -22.90, -43.20 -22.90, -43.20 -23.00)))",multi-polygon
geo_mpoly,"MULTIPOLYGON (((151.15 -33.90, 151.25 -33.90, 151.25 -33.80, 151.15 -33.80, 151.15 -33.90))), MULTIPOLYGON (((31.20 30.00, 31.30 30.00, 31.30 30.10, 31.20 30.10, 31.20 30.00))), MULTIPOLYGON (((-79.45 43.60, -79.35 43.60, -79.35 43.70, -79.45 43.70, -79.45 43.60)))",multi-polygon
loc_mp,"MULTIPOLYGON (((77.20 28.60, 77.22 28.60, 77.22 28.62, 77.20 28.62, 77.20 28.60))), MULTIPOLYGON (((18.40 -34.00, 18.50 -34.00, 18.50 -33.90, 18.40 -33.90, 18.40 -34.00))), MULTIPOLYGON (((37.60 55.70, 37.70 55.70, 37.70 55.80, 37.60 55.80, 37.60 55.70)))",multi-polygon
mpoly_geom,"MULTIPOLYGON (((2.30 48.80, 2.40 48.80, 2.40 48.90, 2.30 48.90, 2.30 48.80))), MULTIPOLYGON (((139.60 35.60, 139.80 35.60, 139.80 35.70, 139.60 35.70, 139.60 35.60))), MULTIPOLYGON (((151.15 -33.90, 151.25 -33.90, 151.25 -33.80, 151.15 -33.80, 151.15 -33.90)))",multi-polygon
geo_shape,"MULTIPOLYGON (((-46.70 -23.60, -46.60 -23.60, -46.60 -23.50, -46.70 -23.50, -46.70 -23.60))), MULTIPOLYGON (((-79.45 43.60, -79.35 43.60, -79.35 43.70, -79.45 43.70, -79.45 43.60))), MULTIPOLYGON (((77.15 28.55, 77.25 28.55, 77.25 28.65, 77.15 28.65, 77.15 28.55)))",multi-polygon
loc_poly,"MULTIPOLYGON (((18.35 -34.00, 18.50 -34.00, 18.50 -33.90, 18.35 -33.90, 18.35 -34.00))), MULTIPOLYGON (((13.35 52.50, 13.45 52.50, 13.45 52.55, 13.35 52.55, 13.35 52.50))), MULTIPOLYGON (((-99.20 19.40, -99.10 19.40, -99.10 19.50, -99.20 19.50, -99.20 19.40)))",multi-polygon
mpoly_geom_wkt,"MULTIPOLYGON (((2.35 48.85, 2.36 48.85, 2.36 48.86, 2.35 48.86, 2.35 48.85))), MULTIPOLYGON (((139.76 35.68, 139.77 35.68, 139.77 35.69, 139.76 35.69, 139.76 35.68))), MULTIPOLYGON (((151.20 -33.86, 151.21 -33.86, 151.21 -33.85, 151.20 -33.85, 151.20 -33.86)))",multi-polygon
wkt_mpol,"MULTIPOLYGON (((-43.17 -22.90, -43.16 -22.90, -43.16 -22.89, -43.17 -22.89, -43.17 -22.90))), MULTIPOLYGON (((-79.38 43.65, -79.37 43.65, -79.37 43.66, -79.38 43.66, -79.38 43.65))), MULTIPOLYGON (((31.23 30.04, 31.24 30.04, 31.24 30.05, 31.23 30.05, 31.23 30.04)))",multi-polygon
geom_mp,"MULTIPOLYGON (((12.49 41.90, 12.50 41.90, 12.50 41.91, 12.49 41.91, 12.49 41.90))), MULTIPOLYGON (((-99.13 19.43, -99.12 19.43, -99.12 19.44, -99.13 19.44, -99.13 19.43))), MULTIPOLYGON (((37.61 55.75, 37.62 55.75, 37.62 55.76, 37.61 55.76, 37.61 55.75)))",multi-polygon
eastingCoordinate,"489321, 512456, 501987, 495623, 508741",x_coord
projectedX,"2154321, 1897654, 2543890, 2987123, 1567432",x_coord
horizontalCoord,"345890, 421567, 189765, 567890, 612345",x_coord
x_crd,"512456, 498721, 534890",x_coord
east_ft,"2145890, 2301764, 1987543",x_coord
bng_x,"432500, 529100, 601450",x_coord
x_utm,"482910, 615234, 390876",x_coord
east_ft,"6210987, 7109234, 6890123",x_coord
x_proj,"298765, 189076, 345123",x_coord
X_Crd,"485992, 612345, 301258, 555432, 720199",x_coord
Easting_m,"3450123, 4112876, 2988754, 3823451, 4401298",x_coord
Proj_XC,"887123, 1254889, 998234, 1054321, 754390",x_coord
x_coord,"345123, 678901, 210987, 554321",x_coord
easting,"1834567, 2109876, 2456123, 1678901",x_coord
x_proj,"156789, 389012, 298765, 112345",x_coord
easting,"582441, 615398, 499821, 543109",x_coord
projected_x,"2154321, 2088765, 1998765, 2201987",x_coord
horizontal_grid_coordinate,"345678, 456789, 298765, 501234",x_coord
easting_coordinate,"654321, 712345, 589012, 798765",x_coord
projected_x_val,"2015487, 1987654, 2109876, 2054321",x_coord
grid_reference_x,"429500, 398750, 530120, 285400",x_coord
X_Coord,"591234, 634567, 510987",x_coord
Easting,"2154321, 2345678, 2098765",x_coord
PRJ_X,"456789, 312345, 198765",x_coord
x_crd,"529185, 435963, 655321",x_coord
easting,"2185443, 2015692, 1897345",x_coord
proj_x,"745821, 692143, 785412",x_coord
eastingValue,"451234, 687321, 299854",x_coord
horizontalCoordinate,"2154321, 1987654, 2050150",x_coord
projectionX,"354218, 189542, 499871",x_coord
xCoordinate,"512456, 498732, 601890, 555123, 520987",x_coord
eastingValue,"345987, 412001, 298543, 501876, 212654",x_coord
projectedX,"2456119, 2123876, 2890453, 2654921, 2345008",x_coord
Easting Coordinate,"482910, 511093, 674321",x_coord
Projected Horizontal Coordinate,"6432890, 6512345, 6698710",x_coord
Grid Easting Value,"198754, 301289, 442987",x_coord
eastingCoordinate,"499012, 615388, 550231",x_coord
projectedX,"2154890, 1876543, 2301198",x_coord
xCoordValue,"310987, 587345, 198762",x_coord
east_val,"512345, 498765, 555678, 601234",x_coord
x_proj,"789012, 912345, 1234567, 1054321",x_coord
osgb_x,"456789, 321098, 510293, 287654",x_coord
easting_meters,"654321, 345678, 501234",x_coord
grid_x_coord,"432109, 512345, 609876",x_coord
lambert_x,"2145890, 1987345, 2301987",x_coord
X_Crd,"482153, 501882, 534917",x_coord
ProjX,"3105432, 2988156, 3215987",x_coord
Easting,"655321, 198754, 432890",x_coord
X_Crd,"458211, 512345, 633456, 398765, 711223",x_coord
Easting_M,"529500, 437150, 612345, 395400, 180550",x_coord
SPC_X_FT,"3105492, 2876543, 3345678, 2998765, 3501234",x_coord
easting_coordinate,"523456, 489123, 555678",x_coord
projected_x,"435100, 529580, 612345",x_coord
grid_reference_x,"334598, 287110, 401555",x_coord
easting,"482153, 619432, 301789, 554321, 721098",x_coord
projectedX,"6145321, 6039874, 6298765, 6412345, 6358790",x_coord
xCoord,"198765, 254321, 412345, 387654, 159876",x_coord
y_crd,"4213598, 3890541, 4402837, 3998201, 4152987",y_coord
north_val,"621453, 187392, 903481, 452109, 298745",y_coord
proj_y,"13890521, 14210876, 13675439, 14005612, 13754900",y_coord
y_crd,"4829153, 5103429, 4995821",y_coord
northing,"185392, 452910, 299843",y_coord
y_proj,"258331, 891456, 512987",y_coord
northing,"4765432, 4251362, 4890215",y_coord
projectedY,"201458, 642987, 178329",y_coord
yCoordValue,"6245890, 7891234, 8102938",y_coord
y_crd,"5432109, 5678901, 5550550",y_coord
north,"345678, 789012, 550100",y_coord
y_proj,"6250350, 6198745, 6301289",y_coord
yCoord,"4295147, 4582190, 4426033",y_coord
northing,"296700, 178500, 535291",y_coord
projectedY,"2154321, 1890123, 2543987",y_coord
Northing Coordinate,"4582190, 5123456, 4987654, 5554321",y_coord
Vertical Grid Reference,"254890, 673125, 450010, 798220",y_coord
Projection Y Value,"6432109, 7890123, 7531987, 6985432",y_coord
yCoordUtm,"4215398, 3890123, 4405671",y_coord
northingValue,"185432, 650987, 345123",y_coord
verticalPosition,"10543876, 11987345, 10223876",y_coord
Y_Crd,"4855321, 4901765, 4722890, 4811234",y_coord
Nthg,"6421889, 6503421, 6388901, 6455112",y_coord
ProjY,"452189, 399870, 501234, 478543",y_coord
y_proj,"345123, 678901, 912345",y_coord
northing,"4829543, 5321876, 6012984",y_coord
ycrd,"189456, 298765, 401234",y_coord
Projected Y Coordinate,"3859210, 4123456, 4498765",y_coord
Northing Coordinate Value,"178329, 543098, 821556",y_coord
Vertical Grid Reference,"13890241, 14123876, 13500654",y_coord
northing,"215432, 408765, 651234",y_coord
utm_northing_m,"4532109, 4876543, 5109876",y_coord
y_proj,"254890, 512345, 834567",y_coord
northing_coordinate,"4125678, 4567980, 4287654, 4445566",y_coord
y_projection_m,"254321, 612890, 476543, 198765",y_coord
grid_northing_val,"9123456, 8765432, 7987654, 6876543",y_coord
Y_Crd,"4582190, 4209871, 4998234",y_coord
Proj_Y,"1890234, 2145678, 2054321",y_coord
N_Val,"654321, 234567, 890123",y_coord
northing_utm,"4851923, 4862111, 4855768",y_coord
state_plane_y_ft,"13854321, 13912876, 13888543",y_coord
y_projected_m,"215432, 198765, 201234",y_coord
northing_coordinate,"4257890, 4261234, 4255567, 4259876, 4260112",y_coord
y_projection_value,"13789543, 13812456, 13799876, 13805678, 13795432",y_coord
grid_y_reference,"533494, 218765, 655381, 178954, 890123",y_coord
yCoord,"4150234, 4201588, 4089721",y_coord
projectedNorthing,"185432, 530129, 299876",y_coord
yCoordinate,"6245321, 6189005, 6301234",y_coord
northing_coordinate,"5288431, 5761098, 5012934, 5505112, 5943876",y_coord
y_projection_m,"598765, 812345, 432109, 765432, 601284",y_coord
grid_northing,"289456, 78123, 199876, 45001, 254321",y_coord
yCoordinate,"4251632, 4890123, 4555871, 4100345, 4765990",y_coord
projectedY,"5432109, 5876543, 5123456, 5998877, 5600123",y_coord
northing,"185432, 654321, 298765, 912345, 456789",y_coord
northing,"4515321, 5720198, 5105643",y_coord
projected_y,"458291, 1325776, 987123",y_coord
